SKU_number,SoldCount,LowNetPrice,Revenue,Cumulative_Revenue,Cumulative_Percentage,ABC_Category
51997,2.0,11.58,23.16,976764.2299999451,95.96486563026238,C
249138,1.0,23.15,23.15,976787.3799999452,95.9671400651476,C
51686,1.0,23.14,23.14,976810.5199999452,95.96941351755555,C
183397,1.0,23.14,23.14,976833.6599999452,95.97168696996349,C
117713,1.0,23.13,23.13,976856.7899999452,95.97395943989416,C
580662,1.0,23.13,23.13,976879.9199999452,95.97623190982483,C
270059,1.0,23.13,23.13,976903.0499999452,95.9785043797555,C
56838,3.0,7.7,23.1,976926.1499999452,95.98077390225434,C
514615,2.0,11.54,23.08,976949.2299999451,95.98304145979866,C
54958,3.0,7.69,23.07,976972.2999999451,95.98530803486568,C
104137,1.0,23.06,23.06,976995.3599999452,95.98757362745545,C
120523,1.0,23.04,23.04,977018.3999999452,95.98983725509068,C
204046,1.0,23.04,23.04,977041.4399999452,95.9921008827259,C
52630,1.0,23.02,23.02,977064.4599999452,95.99436254540657,C
618570,1.0,23.02,23.02,977087.4799999453,95.99662420808724,C
52331,2.0,11.51,23.02,977110.4999999453,95.99888587076792,C
617975,1.0,22.99,22.99,977133.4899999453,96.00114458601678,C
528209,1.0,22.99,22.99,977156.4799999453,96.00340330126565,C
249824,1.0,22.99,22.99,977179.4699999453,96.00566201651449,C
793365,1.0,22.99,22.99,977202.4599999452,96.00792073176335,C
148484,1.0,22.99,22.99,977225.4499999452,96.0101794470122,C
630370,1.0,22.99,22.99,977248.4399999452,96.01243816226108,C
243779,1.0,22.99,22.99,977271.4299999452,96.01469687750992,C
55450,1.0,22.99,22.99,977294.4199999452,96.01695559275878,C
619239,1.0,22.99,22.99,977317.4099999452,96.01921430800763,C
200153,1.0,22.99,22.99,977340.3999999452,96.0214730232565,C
526880,1.0,22.99,22.99,977363.3899999452,96.02373173850535,C
607959,1.0,22.99,22.99,977386.3799999452,96.0259904537542,C
200006,1.0,22.99,22.99,977409.3699999452,96.02824916900306,C
616754,1.0,22.99,22.99,977432.3599999452,96.03050788425193,C
608523,1.0,22.99,22.99,977455.3499999451,96.03276659950077,C
552620,1.0,22.99,22.99,977478.3399999451,96.03502531474963,C
607311,1.0,22.99,22.99,977501.3299999451,96.03728402999849,C
594884,1.0,22.99,22.99,977524.3199999451,96.03954274524736,C
618923,1.0,22.99,22.99,977547.3099999451,96.04180146049622,C
533913,1.0,22.98,22.98,977570.2899999451,96.0440591932678,C
52670,2.0,11.49,22.98,977593.2699999451,96.04631692603938,C
734493,1.0,22.98,22.98,977616.249999945,96.04857465881096,C
253948,1.0,22.98,22.98,977639.229999945,96.05083239158255,C
912659,1.0,22.98,22.98,977662.209999945,96.05309012435413,C
243926,2.0,11.49,22.98,977685.189999945,96.05534785712571,C
637447,1.0,22.98,22.98,977708.169999945,96.05760558989729,C
644467,2.0,11.49,22.98,977731.149999945,96.05986332266887,C
111283,1.0,22.98,22.98,977754.1299999449,96.06212105544046,C
2422653,1.0,22.98,22.98,977777.1099999449,96.06437878821204,C
536371,1.0,22.98,22.98,977800.0899999449,96.06663652098362,C
53536,1.0,22.98,22.98,977823.0699999449,96.0688942537552,C
169461,1.0,22.98,22.98,977846.0499999449,96.07115198652679,C
614017,1.0,22.98,22.98,977869.0299999448,96.07340971929837,C
60211,1.0,22.98,22.98,977892.0099999448,96.07566745206996,C
144149,1.0,22.98,22.98,977914.9899999448,96.07792518484155,C
613873,1.0,22.98,22.98,977937.9699999448,96.08018291761313,C
258378,2.0,11.49,22.98,977960.9499999448,96.08244065038471,C
366536,1.0,22.98,22.98,977983.9299999448,96.0846983831563,C
1684157,1.0,22.98,22.98,978006.9099999447,96.08695611592788,C
51925,1.0,22.97,22.97,978029.8799999447,96.0892128662222,C
592615,1.0,22.97,22.97,978052.8499999447,96.0914696165165,C
592746,1.0,22.96,22.96,978075.8099999446,96.09372538433354,C
55447,2.0,11.48,22.96,978098.7699999446,96.09598115215057,C
119096,1.0,22.96,22.96,978121.7299999446,96.09823691996762,C
616722,1.0,22.96,22.96,978144.6899999445,96.10049268778465,C
574487,1.0,22.96,22.96,978167.6499999445,96.1027484556017,C
2254714,1.0,22.95,22.95,978190.5999999444,96.10500324094146,C
1615655,1.0,22.95,22.95,978213.5499999444,96.10725802628122,C
147005,1.0,22.95,22.95,978236.4999999444,96.10951281162097,C
288302,1.0,22.94,22.94,978259.4399999443,96.11176661448347,C
403114,1.0,22.94,22.94,978282.3799999442,96.11402041734597,C
802666,1.0,22.94,22.94,978305.3199999442,96.11627422020845,C
296725,1.0,22.94,22.94,978328.2599999441,96.11852802307095,C
608469,1.0,22.94,22.94,978351.1999999441,96.12078182593345,C
53417,1.0,22.94,22.94,978374.139999944,96.12303562879593,C
616215,1.0,22.93,22.93,978397.0699999441,96.12528844918116,C
609768,1.0,22.93,22.93,978419.9999999441,96.12754126956638,C
132663,1.0,22.92,22.92,978442.9199999442,96.12979310747434,C
870515,1.0,22.89,22.89,978465.8099999442,96.13204199795048,C
60698,1.0,22.88,22.88,978488.6899999442,96.13428990594934,C
203733,1.0,22.88,22.88,978511.5699999442,96.13653781394821,C
60769,1.0,22.88,22.88,978534.4499999442,96.13878572194707,C
54763,1.0,22.87,22.87,978557.3199999442,96.14103264746866,C
202270,1.0,22.87,22.87,978580.1899999442,96.14327957299025,C
555625,1.0,22.87,22.87,978603.0599999442,96.14552649851184,C
612870,2.0,11.43,22.86,978625.9199999442,96.14777244155617,C
628937,1.0,22.85,22.85,978648.7699999441,96.15001740212321,C
252559,1.0,22.85,22.85,978671.6199999441,96.15226236269025,C
616960,1.0,22.84,22.84,978694.4599999441,96.15450634078002,C
2795797,1.0,22.84,22.84,978717.299999944,96.1567503188698,C
533674,1.0,22.84,22.84,978740.139999944,96.15899429695956,C
515332,1.0,22.82,22.82,978762.959999944,96.1612363100948,C
870856,1.0,22.81,22.81,978785.769999944,96.16347734075276,C
613289,1.0,22.79,22.79,978808.5599999441,96.16571640645617,C
2332376,1.0,22.78,22.78,978831.3399999441,96.16795448968232,C
633849,1.0,22.75,22.75,978854.0899999441,96.17018962547664,C
249789,1.0,22.75,22.75,978876.8399999441,96.17242476127096,C
274877,1.0,22.75,22.75,978899.5899999441,96.17465989706528,C
120275,1.0,22.74,22.74,978922.3299999441,96.17689405038233,C
1876904,1.0,22.74,22.74,978945.0699999441,96.17912820369939,C
57020,1.0,22.74,22.74,978967.8099999441,96.18136235701644,C
849899,1.0,22.74,22.74,978990.549999944,96.18359651033349,C
914270,1.0,22.73,22.73,979013.279999944,96.18582968117327,C
911188,2.0,11.35,22.7,979035.979999944,96.18805990458122,C
1781265,1.0,22.68,22.68,979058.659999944,96.19028816303465,C
58247,1.0,22.66,22.66,979081.3199999441,96.19251445653353,C
52014,1.0,22.65,22.65,979103.9699999441,96.19473976755513,C
560748,1.0,22.64,22.64,979126.6099999441,96.19696409609946,C
286428,1.0,22.63,22.63,979149.2399999441,96.19918744216652,C
545256,1.0,22.62,22.62,979171.8599999441,96.20140980575631,C
538785,1.0,22.61,22.61,979194.4699999441,96.20363118686882,C
913720,1.0,22.61,22.61,979217.0799999441,96.20585256798134,C
56236,1.0,22.6,22.6,979239.679999944,96.20807296661657,C
231464,1.0,22.55,22.55,979262.2299999441,96.21028845286546,C
367366,1.0,22.55,22.55,979284.7799999441,96.21250393911434,C
534412,3.0,7.51,22.53,979307.3099999442,96.21471746040868,C
435261,1.0,22.53,22.53,979329.8399999442,96.216930981703,C
106960,1.0,22.51,22.51,979352.3499999442,96.2191425380428,C
537941,1.0,22.51,22.51,979374.8599999442,96.22135409438259,C
132794,1.0,22.5,22.5,979397.3599999442,96.2235646682451,C
525000,1.0,22.5,22.5,979419.8599999442,96.22577524210763,C
265904,1.0,22.49,22.49,979442.3499999442,96.22798483349287,C
51841,1.0,22.49,22.49,979464.8399999442,96.23019442487812,C
607527,1.0,22.49,22.49,979487.3299999442,96.23240401626337,C
2533666,1.0,22.49,22.49,979509.8199999442,96.23461360764861,C
57698,1.0,22.49,22.49,979532.3099999442,96.23682319903386,C
704519,1.0,22.48,22.48,979554.7899999442,96.23903180794183,C
868087,2.0,11.24,22.48,979577.2699999441,96.2412404168498,C
607799,1.0,22.47,22.47,979599.7399999441,96.2434480432805,C
607310,1.0,22.46,22.46,979622.1999999441,96.24565468723392,C
862124,1.0,22.45,22.45,979644.649999944,96.24786034871008,C
296508,3.0,7.48,22.44,979667.089999944,96.25006502770897,C
625366,1.0,22.44,22.44,979689.5299999439,96.25226970670784,C
52857,1.0,22.43,22.43,979711.959999944,96.25447340322945,C
141903,2.0,11.21,22.42,979734.379999944,96.25667611727381,C
2261078,1.0,22.41,22.41,979756.789999944,96.25887784884087,C
533933,1.0,22.41,22.41,979779.1999999441,96.26107958040795,C
631623,1.0,22.4,22.4,979801.5999999441,96.26328032949775,C
256507,4.0,5.6,22.4,979823.9999999441,96.26548107858754,C
141957,1.0,22.39,22.39,979846.3899999441,96.26768084520006,C
339246,1.0,22.39,22.39,979868.7799999441,96.2698806118126,C
253865,1.0,22.38,22.38,979891.1599999442,96.27207939594786,C
679068,1.0,22.38,22.38,979913.5399999442,96.2742781800831,C
112114,1.0,22.35,22.35,979935.8899999441,96.27647401678652,C
54792,2.0,11.17,22.34,979958.2299999441,96.2786688710127,C
663799,1.0,22.34,22.34,979980.5699999441,96.28086372523885,C
711923,1.0,22.33,22.33,980002.899999944,96.28305759698775,C
113033,1.0,22.27,22.27,980025.169999944,96.285245573873,C
146386,1.0,22.24,22.24,980047.409999944,96.28743060332644,C
53150,1.0,22.24,22.24,980069.649999944,96.28961563277988,C
544595,1.0,22.24,22.24,980091.889999944,96.29180066223331,C
148391,1.0,22.23,22.23,980114.119999944,96.29398470920948,C
115838,1.0,22.21,22.21,980136.329999944,96.2961667912311,C
635853,1.0,22.19,22.19,980158.5199999439,96.29834690829817,C
199083,1.0,22.18,22.18,980180.699999944,96.300526042888,C
55269,1.0,22.18,22.18,980202.879999944,96.3027051774778,C
141925,3.0,7.39,22.169999999999998,980225.049999944,96.30488332959034,C
533668,1.0,22.13,22.13,980247.179999944,96.30705755179379,C
109547,1.0,22.11,22.11,980269.289999944,96.30922980904269,C
193720,1.0,22.11,22.11,980291.399999944,96.31140206629158,C
54694,1.0,22.1,22.1,980313.499999944,96.31357334106322,C
57145,1.0,22.1,22.1,980335.599999944,96.31574461583484,C
108711,1.0,22.09,22.09,980357.689999944,96.3179149081292,C
467308,1.0,22.05,22.05,980379.739999944,96.32008127051446,C
146269,1.0,22.03,22.03,980401.769999944,96.3222456679452,C
60618,2.0,11.01,22.02,980423.789999944,96.32440908289864,C
600417,3.0,7.34,22.02,980445.8099999441,96.3265724978521,C
616575,1.0,22.0,22.0,980467.8099999441,96.328733947851,C
109482,1.0,21.99,21.99,980489.799999944,96.33089441537264,C
627977,1.0,21.99,21.99,980511.789999944,96.33305488289427,C
264274,1.0,21.99,21.99,980533.779999944,96.33521535041591,C
515894,1.0,21.99,21.99,980555.769999944,96.33737581793754,C
120287,1.0,21.99,21.99,980577.759999944,96.33953628545918,C
52063,1.0,21.99,21.99,980599.749999944,96.34169675298081,C
52781,1.0,21.99,21.99,980621.739999944,96.34385722050244,C
106848,1.0,21.99,21.99,980643.729999944,96.34601768802408,C
193591,1.0,21.99,21.99,980665.719999944,96.34817815554571,C
108523,1.0,21.99,21.99,980687.709999944,96.35033862306734,C
111246,1.0,21.99,21.99,980709.699999944,96.35249909058898,C
595235,1.0,21.99,21.99,980731.689999944,96.35465955811061,C
621894,1.0,21.99,21.99,980753.6799999439,96.35682002563225,C
110375,1.0,21.99,21.99,980775.6699999439,96.35898049315388,C
416614,1.0,21.99,21.99,980797.6599999439,96.36114096067551,C
594900,1.0,21.99,21.99,980819.6499999439,96.36330142819715,C
147627,1.0,21.99,21.99,980841.6399999439,96.36546189571878,C
50622,1.0,21.99,21.99,980863.6299999439,96.36762236324041,C
849947,1.0,21.99,21.99,980885.6199999439,96.36978283076205,C
130122,1.0,21.99,21.99,980907.6099999439,96.37194329828368,C
616751,1.0,21.99,21.99,980929.5999999439,96.37410376580532,C
50601,1.0,21.99,21.99,980951.5899999439,96.37626423332695,C
609732,1.0,21.99,21.99,980973.5799999438,96.37842470084858,C
169356,1.0,21.99,21.99,980995.5699999438,96.38058516837023,C
294147,1.0,21.99,21.99,981017.5599999438,96.38274563589185,C
51073,1.0,21.99,21.99,981039.5499999438,96.3849061034135,C
289416,1.0,21.98,21.98,981061.5299999438,96.38706558845784,C
3461426,1.0,21.98,21.98,981083.5099999438,96.3892250735022,C
526539,1.0,21.98,21.98,981105.4899999438,96.39138455854656,C
618312,1.0,21.98,21.98,981127.4699999437,96.39354404359094,C
868325,1.0,21.98,21.98,981149.4499999437,96.3957035286353,C
610018,2.0,10.99,21.98,981171.4299999437,96.39786301367965,C
154031,1.0,21.98,21.98,981193.4099999437,96.40002249872401,C
410579,1.0,21.98,21.98,981215.3899999437,96.40218198376837,C
771463,2.0,10.99,21.98,981237.3699999437,96.40434146881273,C
616540,1.0,21.98,21.98,981259.3499999436,96.4065009538571,C
200161,2.0,10.99,21.98,981281.3299999436,96.40866043890145,C
602490,1.0,21.98,21.98,981303.3099999436,96.41081992394581,C
194054,2.0,10.99,21.98,981325.2899999436,96.41297940899017,C
53221,2.0,10.99,21.98,981347.2699999436,96.41513889403454,C
50518,1.0,21.98,21.98,981369.2499999435,96.4172983790789,C
549851,2.0,10.99,21.98,981391.2299999435,96.41945786412326,C
144709,2.0,10.99,21.98,981413.2099999435,96.42161734916762,C
51255,2.0,10.99,21.98,981435.1899999435,96.42377683421198,C
594461,1.0,21.98,21.98,981457.1699999435,96.42593631925635,C
110133,2.0,10.99,21.98,981479.1499999434,96.42809580430071,C
52177,1.0,21.97,21.97,981501.1199999434,96.4302543068678,C
872640,2.0,10.98,21.96,981523.0799999434,96.4324118269576,C
162493,2.0,10.98,21.96,981545.0399999433,96.43456934704741,C
55645,2.0,10.98,21.96,981566.9999999433,96.43672686713724,C
536725,1.0,21.96,21.96,981588.9599999433,96.43888438722705,C
631477,1.0,21.96,21.96,981610.9199999432,96.44104190731686,C
54043,2.0,10.98,21.96,981632.8799999432,96.44319942740668,C
56238,2.0,10.98,21.96,981654.8399999432,96.44535694749649,C
196657,1.0,21.96,21.96,981676.7999999431,96.4475144675863,C
182487,1.0,21.96,21.96,981698.7599999431,96.44967198767613,C
622140,1.0,21.95,21.95,981720.709999943,96.45182852528866,C
117363,1.0,21.95,21.95,981742.659999943,96.45398506290121,C
193677,1.0,21.95,21.95,981764.609999943,96.45614160051375,C
669042,1.0,21.95,21.95,981786.5599999429,96.45829813812628,C
880393,1.0,21.94,21.94,981808.4999999428,96.46045369326156,C
112256,1.0,21.94,21.94,981830.4399999428,96.46260924839683,C
53471,1.0,21.94,21.94,981852.3799999427,96.46476480353209,C
141924,2.0,10.97,21.94,981874.3199999427,96.46692035866735,C
252031,1.0,21.94,21.94,981896.2599999426,96.46907591380263,C
630041,2.0,10.97,21.94,981918.1999999426,96.47123146893789,C
574729,2.0,10.97,21.94,981940.1399999425,96.47338702407316,C
162873,2.0,10.97,21.94,981962.0799999424,96.47554257920842,C
110428,1.0,21.93,21.93,981984.0099999425,96.47769715186644,C
766941,1.0,21.93,21.93,982005.9399999426,96.47985172452445,C
599275,2.0,10.96,21.92,982027.8599999426,96.48200531470518,C
622735,1.0,21.92,21.92,982049.7799999426,96.4841589048859,C
209653,1.0,21.92,21.92,982071.6999999427,96.48631249506664,C
531146,1.0,21.92,21.92,982093.6199999427,96.48846608524737,C
236641,1.0,21.92,21.92,982115.5399999428,96.4906196754281,C
203951,2.0,10.95,21.9,982137.4399999428,96.49277130065428,C
55219,2.0,10.95,21.9,982159.3399999428,96.49492292588047,C
593568,2.0,10.95,21.9,982181.2399999428,96.49707455110666,C
572781,1.0,21.89,21.89,982203.1299999428,96.49922519385558,C
619474,1.0,21.89,21.89,982225.0199999429,96.5013758366045,C
354907,2.0,10.94,21.88,982246.8999999429,96.50352549687614,C
56299,2.0,10.94,21.88,982268.7799999429,96.50567515714778,C
717158,2.0,10.94,21.88,982290.6599999429,96.50782481741942,C
132531,2.0,10.94,21.88,982312.5399999429,96.50997447769106,C
545619,1.0,21.88,21.88,982334.4199999429,96.5121241379627,C
243958,1.0,21.87,21.87,982356.2899999429,96.51427281575707,C
2256913,1.0,21.86,21.86,982378.1499999429,96.51642051107416,C
203974,1.0,21.86,21.86,982400.0099999428,96.51856820639125,C
525344,1.0,21.83,21.83,982421.8399999428,96.52071295427653,C
289472,1.0,21.8,21.8,982443.6399999429,96.52285475473,C
525952,1.0,21.8,21.8,982465.4399999429,96.52499655518346,C
248103,2.0,10.9,21.8,982487.239999943,96.52713835563694,C
193680,1.0,21.78,21.78,982509.019999943,96.52927819113584,C
51822,1.0,21.76,21.76,982530.779999943,96.53141606168023,C
922361,1.0,21.75,21.75,982552.529999943,96.53355294974733,C
609989,1.0,21.74,21.74,982574.269999943,96.53568885533716,C
110366,1.0,21.73,21.73,982595.999999943,96.53782377844972,C
868651,2.0,10.85,21.7,982617.6999999429,96.53995575413045,C
529935,1.0,21.68,21.68,982639.379999943,96.54208576485665,C
531711,1.0,21.68,21.68,982661.059999943,96.54421577558286,C
123995,1.0,21.67,21.67,982682.729999943,96.54634480383177,C
529970,2.0,10.83,21.66,982704.3899999431,96.54847284960343,C
539888,1.0,21.64,21.64,982726.0299999431,96.55059893042053,C
760217,1.0,21.6,21.6,982747.6299999431,96.55272108132856,C
146420,1.0,21.59,21.59,982769.219999943,96.5548422497593,C
193893,1.0,21.58,21.58,982790.799999943,96.55696243571276,C
607268,1.0,21.54,21.54,982812.339999943,96.55907869175715,C
451712,1.0,21.53,21.53,982833.8699999431,96.56119396532426,C
565001,1.0,21.53,21.53,982855.3999999431,96.56330923889138,C
764421,1.0,21.5,21.5,982876.8999999431,96.56542156502668,C
50802,1.0,21.5,21.5,982898.3999999431,96.56753389116197,C
53688,1.0,21.49,21.49,982919.8899999431,96.56964523482,C
53444,1.0,21.49,21.49,982941.3799999431,96.57175657847802,C
2722287,1.0,21.49,21.49,982962.8699999431,96.57386792213603,C
244193,1.0,21.48,21.48,982984.349999943,96.57597828331679,C
606665,1.0,21.44,21.44,983005.789999943,96.57808471458846,C
55346,1.0,21.43,21.43,983027.219999943,96.58019016338284,C
561652,1.0,21.43,21.43,983048.6499999431,96.58229561217723,C
169928,1.0,21.39,21.39,983070.0399999431,96.58439713106254,C
53595,2.0,10.69,21.38,983091.4199999431,96.58649766747057,C
534279,1.0,21.38,21.38,983112.7999999431,96.58859820387859,C
117278,1.0,21.36,21.36,983134.1599999431,96.59069677533209,C
55567,1.0,21.36,21.36,983155.5199999431,96.59279534678556,C
165752,1.0,21.35,21.35,983176.8699999431,96.59489293576178,C
142179,1.0,21.32,21.32,983198.189999943,96.59698757730617,C
621328,2.0,10.65,21.3,983219.4899999431,96.59908025389602,C
260008,2.0,10.65,21.3,983240.7899999431,96.60117293048587,C
714365,1.0,21.29,21.29,983262.0799999431,96.60326462459847,C
2314562,1.0,21.27,21.27,983283.3499999432,96.6053543537565,C
178877,2.0,10.62,21.24,983304.5899999432,96.6074411354827,C
198463,1.0,21.17,21.17,983325.7599999432,96.60952103986803,C
52543,1.0,21.17,21.17,983346.9299999432,96.61160094425334,C
633474,1.0,21.16,21.16,983368.0899999433,96.61367986616139,C
54418,1.0,21.16,21.16,983389.2499999433,96.61575878806943,C
50821,1.0,21.16,21.16,983410.4099999433,96.61783770997747,C
607015,2.0,10.56,21.12,983431.5299999433,96.61991270197642,C
553426,1.0,21.09,21.09,983452.6199999433,96.62198474654356,C
114792,1.0,21.08,21.08,983473.6999999433,96.62405580863341,C
919873,1.0,21.07,21.07,983494.7699999432,96.626125888246,C
911132,1.0,21.03,21.03,983515.7999999432,96.6281920379495,C
533626,1.0,21.02,21.02,983536.8199999433,96.63025720517572,C
55532,1.0,21.01,21.01,983557.8299999433,96.63232138992468,C
1826324,1.0,21.01,21.01,983578.8399999433,96.63438557467364,C
296604,1.0,21.0,21.0,983599.8399999433,96.63644877694533,C
53583,1.0,20.99,20.99,983620.8299999433,96.63851099673974,C
318407,1.0,20.99,20.99,983641.8199999433,96.64057321653414,C
544056,1.0,20.99,20.99,983662.8099999432,96.64263543632856,C
52128,1.0,20.99,20.99,983683.7999999432,96.64469765612297,C
295014,1.0,20.99,20.99,983704.7899999432,96.64675987591738,C
389215,1.0,20.99,20.99,983725.7799999432,96.64882209571178,C
416487,1.0,20.98,20.98,983746.7599999432,96.65088333302893,C
270801,1.0,20.98,20.98,983767.7399999432,96.65294457034607,C
52991,1.0,20.98,20.98,983788.7199999432,96.6550058076632,C
54084,1.0,20.98,20.98,983809.6999999431,96.65706704498034,C
629100,1.0,20.98,20.98,983830.6799999431,96.65912828229747,C
2122696,1.0,20.98,20.98,983851.6599999431,96.66118951961461,C
620913,1.0,20.98,20.98,983872.6399999431,96.66325075693175,C
251204,2.0,10.49,20.98,983893.6199999431,96.6653119942489,C
747029,1.0,20.98,20.98,983914.599999943,96.66737323156602,C
