Age,Weight (kg),Height (m),Max_BPM,Avg_BPM,64%_BPM,76%_BPM,Intensity,Resting_BPM,Session_Duration (hours),Calories_Burned,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Gender,Workout_Type_Cardio,Workout_Type_HIIT,Workout_Type_Strength,Workout_Type_Yoga
51,98.9,1.85,181,138,115.84,137.56,3,70,1.49,859.0,25.0,1.5,2,2,28.89700511,0,1,0,0,0
27,50.6,2.0,174,129,111.36,132.24,2,68,1.34,1179.0,31.0,2.0,5,2,12.65,1,0,1,0,0
56,68.1,2.0,168,160,107.52,127.68,3,74,1.39,1350.0,23.8,3.3,5,2,17.025,1,0,0,0,1
22,53.0,1.83,199,129,127.36,151.24,2,74,0.88,540.0,11.9,3.1,4,2,15.82609215,1,0,0,1,0
28,59.2,1.68,187,127,119.68,142.12,2,54,1.53,466.0,27.3,2.9,2,3,20.97505669,0,0,0,1,0
35,40.0,2.0,169,138,108.16,128.44,3,72,1.08,576.0,31.2,2.9,2,3,10.0,0,0,0,1,0
48,90.4,2.0,193,156,123.52,146.68,3,59,1.78,1246.0,24.4,2.3,3,2,22.6,0,1,0,0,0
25,74.6,1.63,182,160,116.48,138.32,3,60,0.93,1028.0,14.8,3.5,3,2,28.07783507,1,0,1,0,0
24,92.2,1.71,194,141,124.16,147.44,2,59,2.0,1580.0,32.9,2.4,4,2,31.53106939,0,0,1,0,0
35,56.2,1.74,170,151,108.8,129.2,3,66,0.99,1215.0,26.9,2.9,4,2,18.5625578,1,0,0,1,0
18,63.0,1.66,191,168,122.24,145.16,3,74,0.89,456.0,24.5,2.7,3,2,22.86253448,0,0,0,1,0
50,76.1,1.82,191,146,122.24,145.16,3,54,1.12,817.0,25.0,3.2,2,1,22.97427847,1,1,0,0,0
52,66.6,1.56,175,152,112.0,133.0,3,60,1.04,1783.0,15.4,2.7,4,2,27.36686391,0,0,0,0,1
32,45.9,1.83,192,120,122.88,145.92,1,55,1.49,808.0,22.4,1.5,3,1,13.70599301,1,0,0,0,1
31,86.4,1.59,187,169,119.68,142.12,3,50,2.0,1336.0,27.6,1.6,4,1,34.1758633,1,0,0,0,1
30,54.9,1.93,187,165,119.68,142.12,3,70,0.94,836.0,26.7,3.7,4,2,14.7386507,1,1,0,0,0
21,91.2,1.7,194,142,124.16,147.44,2,62,0.91,1090.0,33.3,3.7,3,2,31.55709343,0,0,0,1,0
46,54.2,1.91,171,169,109.44,129.96,3,67,0.9,771.0,14.0,2.6,3,3,14.85704887,0,0,1,0,0
22,60.8,1.77,169,130,108.16,128.44,3,74,1.1,1298.0,25.4,3.3,2,3,19.40693926,1,1,0,0,0
30,46.8,1.67,164,153,104.96,124.64,3,74,1.53,684.0,15.2,2.3,4,2,16.78080964,0,1,0,0,0
31,48.1,1.58,181,125,115.84,137.56,2,70,1.88,695.0,23.1,3.3,3,2,19.26774555,1,0,1,0,0
36,56.5,1.61,189,123,120.96,143.64,2,58,2.0,1093.0,32.6,3.5,3,3,21.79699857,0,0,0,0,1
55,78.4,1.59,171,132,109.44,129.96,3,74,2.0,1182.0,13.6,3.7,3,1,31.01143151,1,0,1,0,0
44,78.2,1.8,171,169,109.44,129.96,3,59,1.79,1730.0,17.0,3.5,5,1,24.13580247,0,0,1,0,0
34,74.2,1.83,194,153,124.16,147.44,3,60,1.24,1632.0,27.3,3.0,4,2,22.15652901,1,0,0,1,0
57,84.0,1.95,199,142,127.36,151.24,2,51,1.66,872.0,17.5,3.4,4,1,22.09072978,1,0,0,1,0
47,79.2,1.81,160,169,102.4,121.6,3,74,1.28,595.0,19.0,3.3,2,2,24.17508623,1,0,0,0,1
20,102.9,1.61,172,146,110.08,130.72,3,70,1.57,1113.0,23.5,3.2,3,3,39.69754253,1,0,0,0,1
30,57.8,1.89,168,165,107.52,127.68,3,67,1.38,1099.0,25.6,1.5,4,1,16.18095798,1,0,0,1,0
37,94.5,1.73,198,135,126.72,150.48,2,74,1.16,717.0,23.8,1.6,4,3,31.57472685,1,0,0,1,0
54,70.9,1.7,175,131,112.0,133.0,2,74,1.5,750.0,29.4,3.7,4,2,24.53287197,0,0,1,0,0
54,52.6,1.81,167,167,106.88,126.92,3,53,1.46,988.0,26.7,2.4,2,1,16.05567596,1,0,0,0,1
31,50.9,1.51,174,130,111.36,132.24,2,58,2.0,1743.0,26.9,3.5,3,1,22.3235823,1,0,0,1,0
43,58.9,1.85,174,139,111.36,132.24,3,67,1.41,1217.0,19.9,2.0,2,1,17.20964207,1,0,0,1,0
22,69.3,1.56,164,136,104.96,124.64,3,50,1.33,1084.0,30.7,3.4,3,2,28.47633136,1,0,0,0,1
18,93.3,1.71,199,140,127.36,151.24,2,50,1.59,1166.0,22.3,2.6,4,1,31.90725351,1,0,0,0,1
24,91.2,1.82,181,158,115.84,137.56,3,74,1.49,1263.0,26.9,1.8,2,2,27.53290665,1,0,0,1,0
45,40.0,1.59,199,144,127.36,151.24,2,70,1.2,934.8,15.3,2.7,3,3,15.82215893,1,0,1,0,0
34,80.6,1.76,177,163,113.28,134.52,3,62,2.0,1783.0,27.5,3.4,4,1,26.02014463,1,1,0,0,0
25,40.0,1.56,195,132,124.8,148.2,2,57,0.65,499.0,16.7,3.4,3,2,16.4365549,0,0,0,0,1
45,76.6,1.77,181,122,115.84,137.56,2,64,1.82,1186.0,19.1,3.5,2,1,24.45018992,0,1,0,0,0
25,61.1,1.72,176,162,112.64,133.76,3,53,0.92,1378.0,15.0,3.4,4,1,20.65305571,1,0,0,1,0
51,58.8,1.78,172,120,110.08,130.72,2,54,2.0,1113.0,31.5,2.3,4,1,18.55826285,1,0,1,0,0
31,48.4,1.81,178,120,113.92,135.28,2,71,1.45,1004.0,23.1,1.5,3,1,14.77366381,1,0,0,1,0
28,77.8,1.62,164,161,104.96,124.64,3,70,1.52,1095.0,23.1,3.5,5,2,29.64487121,1,0,0,1,0
48,119.9,1.73,165,156,105.6,125.4,3,66,0.99,781.0,18.5,3.6,3,1,40.06147883,0,1,0,0,0
44,64.5,1.5,173,166,110.72,131.48,3,50,0.54,874.0,25.2,1.9,3,2,28.66666667,1,0,0,0,1
39,84.0,1.79,176,126,112.64,133.76,2,72,1.5,1057.0,28.0,3.3,3,1,26.21641022,1,0,1,0,0
34,80.7,1.8,193,153,123.52,146.68,3,57,1.18,930.0,27.2,2.3,3,1,24.90740741,0,0,0,0,1
24,102.6,1.67,190,132,121.6,144.4,2,73,1.41,800.0,28.3,1.5,3,2,36.78869805,1,0,0,0,1
51,80.4,1.64,181,150,115.84,137.56,3,74,1.07,913.0,26.4,1.5,5,3,29.89292088,1,1,0,0,0
42,57.1,1.84,199,163,127.36,151.24,3,74,1.2,303.0,21.3,2.7,3,1,16.8655482,1,0,0,1,0
23,60.5,1.88,166,149,106.24,126.16,3,63,1.388,907.0,23.5,3.1,4,1,17.11747397,1,0,0,0,1
18,98.5,1.99,187,153,119.68,142.12,3,57,1.95,859.0,22.7,1.9,3,2,24.87310926,1,0,0,0,1
23,68.0,1.74,175,120,112.0,133.0,2,68,1.01,694.0,24.5,3.5,5,2,22.46003435,1,0,1,0,0
18,40.0,1.82,177,127,113.28,134.52,2,74,0.73,352.0,26.0,3.4,3,2,12.07583625,0,0,0,0,1
50,41.9,2.0,199,161,127.36,151.24,3,74,1.24,953.0,24.6,3.2,3,2,10.475,0,1,0,0,0
18,60.5,1.57,177,131,113.28,134.52,2,59,1.3,1286.0,28.1,2.6,3,2,24.54460627,0,0,1,0,0
32,40.0,1.61,176,156,112.64,133.76,3,59,1.462,582.0,15.1,3.4,4,1,15.43150341,0,0,0,0,1
46,40.7,1.66,190,169,121.6,144.4,3,58,0.92,760.0,27.2,3.5,5,2,14.76992307,0,0,1,0,0
18,53.8,1.7,197,120,126.08,149.72,1,69,1.01,1274.0,31.4,2.4,3,3,18.61591696,1,0,0,1,0
18,115.4,1.79,188,168,120.32,142.88,3,72,2.0,859.0,31.2,1.8,3,2,36.01635405,1,0,0,0,1
46,54.0,1.82,177,163,113.28,134.52,3,63,1.4,979.0,33.7,3.7,2,2,16.30237894,0,0,0,0,1
24,105.7,2.0,187,145,119.68,142.12,3,58,1.48,1002.0,25.9,2.5,3,1,26.425,0,0,0,1,0
31,87.3,1.65,176,137,112.64,133.76,3,74,0.91,1262.0,31.5,2.74,4,2,32.0661157,0,0,0,0,1
30,57.7,1.76,160,152,102.4,121.6,3,59,1.82,314.0,23.2,1.8,4,3,18.62732438,1,1,0,0,0
24,72.7,2.0,190,131,121.6,144.4,2,56,1.33,1126.0,12.6,3.6,2,2,18.175,0,1,0,0,0
25,102.4,1.68,188,141,120.32,142.88,2,56,1.66,1553.0,18.6,1.7,2,2,36.28117914,1,0,0,0,1
29,81.4,1.89,177,137,113.28,134.52,3,70,1.01,503.0,14.5,1.5,3,1,22.78771591,1,0,0,0,1
39,81.9,1.72,187,156,119.68,142.12,3,53,1.19,1329.0,24.2,3.4,4,2,27.68388318,0,0,0,0,1
48,65.1,1.79,189,120,120.96,143.64,1,74,1.26,325.0,23.5,2.1,5,3,20.31771792,1,0,0,1,0
28,67.8,1.57,198,135,126.72,150.48,2,67,2.0,1062.0,30.5,1.5,3,1,27.50618686,1,0,0,1,0
25,56.9,1.61,183,130,117.12,139.08,2,66,1.33,804.0,20.1,1.5,4,2,21.95131361,0,0,1,0,0
53,55.0,1.6,181,133,115.84,137.56,2,74,1.25,645.0,28.2,2.4,4,1,21.484375,1,0,0,1,0
38,42.6,1.61,172,122,110.08,130.72,2,69,1.13,462.0,14.9,2.5,2,2,16.43455114,1,0,0,0,1
50,61.5,1.57,199,139,127.36,151.24,2,71,0.95,798.0,22.5,3.5,4,2,24.95030224,1,1,0,0,0
27,64.2,1.89,188,143,120.32,142.88,3,51,2.0,1662.0,23.0,3.1,4,2,17.97262115,0,0,0,1,0
38,76.7,1.99,192,131,122.88,145.92,2,74,1.14,1263.0,28.3,1.6,5,1,19.36819777,0,0,0,1,0
51,100.2,1.76,164,153,104.96,124.64,3,72,1.16,1499.0,10.0,1.7,4,1,32.34762397,0,0,0,0,1
54,58.1,1.57,182,169,116.48,138.32,3,74,1.59,649.0,19.7,3.4,3,2,23.57093594,1,1,0,0,0
33,58.2,1.62,170,163,108.8,129.2,3,60,1.21,1524.0,26.5,2.8,3,2,22.17649749,1,1,0,0,0
30,80.1,1.722,192,153,122.88,145.92,3,50,0.55,1222.0,31.7,1.5,3,1,27.01258969,0,0,0,1,0
46,55.1,1.62,170,166,108.8,129.2,3,52,1.03,1370.0,34.4,1.8,2,1,20.99527511,0,1,0,0,0
32,51.2,1.9,162,160,103.68,123.12,3,60,1.25,988.0,21.6,2.5,3,2,14.18282548,1,1,0,0,0
43,40.0,1.95,162,138,103.68,123.12,3,58,2.0,918.0,26.4,1.8,4,2,10.51939513,0,0,0,0,1
42,45.3,1.53,193,128,123.52,146.68,2,74,1.05,810.0,21.1,2.4,2,2,19.35153146,0,0,0,1,0
22,54.1,1.76,178,127,113.92,135.28,2,65,1.42,501.0,29.2,3.7,4,1,17.4651343,1,0,0,1,0
24,58.8,1.89,163,150,104.32,123.88,3,73,1.28,800.0,27.1,2.5,2,2,16.46090535,0,0,0,1,0
36,55.5,1.69,198,132,126.72,150.48,2,71,1.85,1590.0,15.3,2.2,3,2,19.43209271,1,1,0,0,0
27,40.0,1.8,162,140,103.68,123.12,3,74,1.42,901.0,22.2,2.5,5,1,12.34567901,1,0,1,0,0
41,53.0,1.62,161,142,103.04,122.36,3,61,1.42,761.0,21.0,3.3,3,1,20.19509221,0,0,0,1,0
18,83.5,1.67,162,169,103.68,123.12,3,70,1.54,1389.0,12.1,1.7,2,1,29.94011976,1,1,0,0,0
51,58.6,2.0,162,150,103.68,123.12,3,55,1.28,1030.0,16.7,3.4,3,2,14.65,1,0,0,1,0
18,40.0,1.9,166,169,106.24,126.16,3,57,1.28,1556.0,17.4,2.1,2,3,11.08033241,1,0,0,1,0
44,91.2,1.87,194,141,124.16,147.44,2,66,1.66,1345.0,22.7,2.5,2,1,26.0802425,1,0,0,0,1
31,60.7,1.62,198,120,126.72,150.48,1,71,1.35,967.0,31.2,3.2,4,2,23.12909617,0,0,0,0,1
36,62.2,1.5,192,132,122.88,145.92,2,61,2.0,913.0,11.4,1.5,3,2,27.64444444,0,0,1,0,0
23,62.1,1.83,168,149,107.52,127.68,3,51,1.39,1135.0,26.1,2.0,3,2,18.54340231,1,0,0,0,1
24,79.0,1.62,177,169,113.28,134.52,3,73,1.0,887.0,25.0,3.5,2,3,30.10211858,0,0,0,0,1
38,58.4,1.65,169,141,108.16,128.44,3,53,2.0,1109.0,24.0,2.3,2,1,21.45087236,0,0,0,0,1
31,75.8,1.7,199,129,127.36,151.24,2,60,0.87,922.0,24.2,1.9,2,1,26.2283737,1,0,1,0,0
55,65.5,1.94,170,123,108.8,129.2,2,74,1.37,787.0,28.7,3.1,3,1,17.40354979,1,0,1,0,0
52,81.0,1.62,178,146,113.92,135.28,3,53,1.44,1628.0,25.4,2.5,4,1,30.86419753,1,0,0,1,0
24,84.5,1.84,171,128,109.44,129.96,2,63,0.7,1067.0,32.0,2.4,2,1,24.95864839,1,0,0,1,0
18,48.7,1.75,187,141,119.68,142.12,2,70,2.0,1266.0,34.4,2.6,3,1,15.90204082,0,1,0,0,0
30,88.3,1.72,195,158,124.8,148.2,3,70,1.33,1327.0,12.3,3.6,3,2,29.84721471,0,0,0,1,0
53,60.98,1.55,190,150,121.6,144.4,3,71,1.538,1006.0,22.8,3.5,4,2,25.38189386,1,0,0,1,0
56,85.2,1.6,163,151,104.32,123.88,3,51,1.25,672.0,26.5,1.7,3,1,33.28125,1,0,0,0,1
44,68.7,1.81,192,169,122.88,145.92,3,62,1.08,1783.0,10.0,3.4,3,1,20.97005586,0,0,0,1,0
40,97.4,1.66,166,149,106.24,126.16,3,60,1.16,700.0,20.8,2.7,2,2,35.34620409,0,0,1,0,0
33,73.3,1.86,187,123,119.68,142.12,2,60,1.22,1254.0,35.0,1.9,4,1,21.18742051,0,1,0,0,0
33,44.9,1.73,176,158,112.64,133.76,3,74,2.0,905.0,27.0,2.1,3,2,15.00217181,1,0,0,1,0
39,59.9,1.71,174,131,111.36,132.24,2,50,1.41,733.0,24.7,2.9,2,2,20.48493554,0,0,0,0,1
40,43.9,1.92,186,143,119.04,141.36,3,74,0.83,1018.0,12.0,3.1,3,1,11.90863715,0,0,0,0,1
20,40.0,1.52,164,144,104.96,124.64,3,65,1.53,629.0,22.6,3.1,4,1,17.31301939,0,0,0,1,0
26,65.9,1.99,166,127,106.24,126.16,3,71,1.08,1218.0,22.0,2.6,4,2,16.64099391,0,1,0,0,0
21,59.8,1.65,162,169,103.68,123.12,3,74,1.5,1130.0,30.4,3.2,5,3,21.9651056,1,1,0,0,0
36,77.7,1.66,193,120,123.52,146.68,1,72,1.21,1115.0,11.3,2.2,2,3,28.19712585,1,0,0,1,0
30,61.6,1.77,170,130,108.8,129.2,3,74,2.0,1068.0,24.3,1.5,5,2,19.66229372,0,0,0,0,1
18,44.2,1.64,171,164,109.44,129.96,3,66,1.14,1083.0,16.1,2.2,5,2,16.43367043,1,0,0,0,1
22,63.7,1.85,192,122,122.88,145.92,1,53,1.06,1032.0,24.4,2.5,3,3,18.61212564,0,0,0,0,1
45,54.4,1.55,182,139,116.48,138.32,3,74,2.0,1179.0,24.3,3.1,5,3,22.64308012,0,0,1,0,0
43,93.8,1.65,170,162,108.8,129.2,3,61,1.37,848.0,24.36,2.8,3,1,34.45362718,1,0,0,1,0
18,77.7,1.55,178,131,113.92,135.28,2,67,1.4,1259.0,14.8,2.4,3,2,32.34131113,1,0,0,1,0
18,57.6,1.74,172,120,110.08,130.72,2,74,1.46,635.0,15.0,3.2,2,3,19.02497027,0,0,0,1,0
20,75.6,1.74,192,128,122.88,145.92,2,72,1.86,906.0,21.4,3.3,4,2,24.97027348,0,1,0,0,0
47,85.5,1.84,172,152,110.08,130.72,3,68,0.98,773.0,24.1,2.6,2,2,25.25401701,0,1,0,0,0
25,62.4,1.59,166,151,106.24,126.16,3,66,1.27,903.0,11.0,3.0,4,1,24.68256794,0,0,0,1,0
31,53.5,1.68,180,155,115.2,136.8,3,57,0.86,875.0,22.6,3.3,2,1,18.95549887,1,0,0,1,0
47,78.8,1.82,167,144,106.88,126.92,3,66,1.66,1163.0,31.7,2.8,4,2,23.78939742,0,1,0,0,0
20,40.0,1.97,173,133,110.72,131.48,3,74,2.0,916.0,18.8,2.3,2,1,10.30688758,0,1,0,0,0
56,51.5,1.66,198,167,126.72,150.48,3,70,2.0,843.0,24.2,2.4,3,3,18.68921469,0,0,0,1,0
24,80.9,1.74,181,128,115.84,137.56,2,61,1.19,1705.0,10.0,2.7,4,1,26.72083498,0,0,1,0,0
29,85.3,1.68,161,133,103.04,122.36,3,74,1.45,1269.0,26.1,2.5,4,3,30.22250567,1,1,0,0,0
18,47.8,1.73,162,136,103.68,123.12,3,56,1.42,562.0,23.9,3.4,3,1,15.97113168,1,1,0,0,0
36,87.9,1.54,177,129,113.28,134.52,2,58,1.93,1010.0,21.1,3.3,3,1,37.06358576,1,1,0,0,0
49,43.6,1.68,170,124,108.8,129.2,2,73,0.94,739.0,27.6,3.5,4,2,15.4478458,1,0,0,0,1
40,55.7,1.6,184,133,117.76,139.84,2,72,1.4,749.0,23.7,2.6,4,2,21.7578125,1,0,0,0,1
20,73.5,1.87,167,145,106.88,126.92,3,68,2.0,1338.0,21.9,3.5,3,2,21.01861649,1,0,1,0,0
31,52.7,1.65,199,138,127.36,151.24,2,74,1.92,1102.0,24.0,3.3,2,3,19.35720845,1,0,1,0,0
47,87.1,1.7,174,160,111.36,132.24,3,63,1.4,562.0,26.0,3.7,5,1,30.1384083,1,0,1,0,0
47,71.5,1.79,162,169,103.68,123.12,3,65,1.84,822.0,29.1,2.3,5,2,22.3151587,1,0,1,0,0
48,57.3,1.9,172,144,110.08,130.72,3,55,1.62,877.0,10.0,2.8,2,2,15.87257618,1,0,0,0,1
54,40.0,1.75,174,166,111.36,132.24,3,66,1.58,409.0,27.9,3.5,5,2,13.06122449,1,1,0,0,0
44,94.4,1.82,182,140,116.48,138.32,3,57,1.38,1369.0,20.7,3.2,3,1,28.49897355,0,0,1,0,0
46,44.9,1.93,177,154,113.28,134.52,3,58,2.0,1434.0,31.4,3.5,4,2,12.05401487,0,0,1,0,0
55,61.9,1.74,163,140,104.32,123.88,3,73,0.97,598.0,23.6,3.1,2,1,20.44523715,0,0,0,1,0
24,83.4,1.7,162,169,103.68,123.12,3,51,1.87,879.0,26.4,3.3,4,1,28.85813149,0,0,0,0,1
18,83.6,1.84,186,137,119.04,141.36,2,73,1.33,1338.0,35.0,2.6,2,2,24.69281664,1,0,0,1,0
18,87.3,1.71,199,145,127.36,151.24,2,65,1.16,1783.0,30.0,3.3,3,3,29.8553401,0,1,0,0,0
18,48.6,1.72,180,136,115.2,136.8,2,72,1.38,1185.0,23.5,1.8,3,2,16.42779881,1,0,0,1,0
18,80.7,2.0,184,142,117.76,139.84,3,74,0.72,1221.0,25.6,1.9,2,2,20.175,1,0,0,0,1
33,62.6,1.71,192,158,122.88,145.92,3,57,1.99,1081.0,31.3,3.5,2,2,21.40829657,1,0,0,0,1
19,41.9,1.69,176,138,112.64,133.76,3,74,1.89,1010.0,27.9,2.6,2,2,14.67035468,0,0,0,0,1
58,47.6,1.84,182,155,116.48,138.32,3,66,1.59,635.0,11.2,2.6,4,3,14.05954631,0,0,0,0,1
18,129.9,1.76,168,135,107.52,127.68,3,50,1.3,1208.0,25.1,2.0,3,2,41.93569215,1,0,1,0,0
58,73.3,1.69,180,156,115.2,136.8,3,72,1.6,1350.0,25.4,3.0,4,1,25.66436749,1,0,0,0,1
47,45.4,1.81,189,128,120.96,143.64,2,55,1.01,662.0,28.6,3.6,4,1,13.85794084,0,0,0,1,0
47,50.6,1.65,192,169,122.88,145.92,3,63,1.36,594.0,25.5,2.2,5,2,18.58585859,0,0,0,1,0
56,54.0,1.92,190,129,121.6,144.4,2,73,0.61,985.0,21.6,2.5,3,2,14.6484375,0,0,1,0,0
34,73.1,1.73,166,161,106.24,126.16,3,69,1.64,765.0,27.0,3.3,4,2,24.42447125,1,0,0,0,1
36,47.2,1.83,179,146,114.56,136.04,3,54,1.3,775.0,29.9,3.4,4,1,14.09418018,0,0,1,0,0
21,48.7,1.778,198,162,126.72,150.48,3,56,1.06,1503.0,10.1,3.4,2,2,15.40513285,1,0,1,0,0
29,66.1,1.63,181,169,115.84,137.56,3,71,1.48,666.0,30.6,1.6,5,1,24.87861794,1,0,1,0,0
18,59.0,1.78,173,169,110.72,131.48,3,51,1.07,904.0,18.9,3.2,2,3,18.62138619,0,0,0,1,0
33,94.2,1.86,172,148,110.08,130.72,3,61,1.34,685.0,28.9,1.8,3,1,27.22858134,1,1,0,0,0
38,40.0,1.86,187,126,119.68,142.12,2,71,1.6,1059.0,14.7,3.0,2,2,11.56203029,0,1,0,0,0
18,73.6,1.53,186,128,119.04,141.36,2,50,1.46,1222.0,25.2,2.3,3,1,31.4408988,1,1,0,0,0
50,69.1,1.88,178,131,113.92,135.28,2,55,0.99,777.0,19.9,3.7,3,1,19.55070167,0,0,0,0,1
31,60.2,1.75,166,155,106.24,126.16,3,57,0.92,819.0,10.0,3.2,5,1,19.65714286,1,1,0,0,0
40,73.8,1.85,185,165,118.4,140.6,3,59,1.99,1485.0,27.9,2.0,4,1,21.56318481,0,0,0,1,0
18,72.8,1.84,174,152,111.36,132.24,3,62,1.32,730.0,23.5,2.1,2,3,21.50283554,0,1,0,0,0
33,40.0,1.63,165,159,105.6,125.4,3,74,2.0,935.0,28.2,1.6,2,3,15.05513945,1,0,0,0,1
33,99.6,1.72,164,169,104.96,124.64,3,70,1.41,962.0,23.6,3.7,5,2,33.66684694,1,0,1,0,0
48,71.5,1.71,183,151,117.12,139.08,3,62,1.05,1289.4,22.0,2.7,4,3,24.45196813,0,0,0,1,0
55,64.4,1.76,163,144,104.32,123.88,3,74,1.48,717.0,26.7,1.7,2,3,20.79028926,0,1,0,0,0
50,56.4,1.67,193,128,123.52,146.68,2,59,1.9,1190.0,17.5,3.7,2,2,20.223027,1,0,1,0,0
21,45.2,1.73,198,156,126.72,150.48,3,59,1.07,1562.0,24.2,2.8,4,2,15.10240903,0,1,0,0,0
49,86.0,1.5,192,127,122.88,145.92,2,65,1.79,636.0,22.1,1.8,4,3,38.22222222,1,0,1,0,0
49,70.0,1.64,182,134,116.48,138.32,2,71,1.5,1132.0,29.2,2.36,4,3,26.0261749,1,1,0,0,0
33,60.7,2.0,188,169,120.32,142.88,3,74,1.42,705.0,23.3,3.2,4,2,15.175,1,1,0,0,0
42,53.6,1.86,199,167,127.36,151.24,3,62,2.0,1096.0,21.9,3.4,3,1,15.49312059,0,0,0,1,0
35,64.3,1.79,188,148,120.32,142.88,3,62,1.63,1192.0,16.3,2.2,5,2,20.06803783,1,0,1,0,0
18,78.0,1.51,182,169,116.48,138.32,3,64,1.06,990.0,31.4,3.1,3,2,34.20902592,0,0,0,1,0
46,50.2,1.8,193,132,123.52,146.68,2,74,1.21,893.0,28.4,3.4,3,3,15.49382716,0,0,1,0,0
29,57.0,1.62,188,126,120.32,142.88,2,70,2.0,998.0,17.9,3.4,4,1,21.71925011,1,0,0,0,1
50,87.6,1.67,172,156,110.08,130.72,3,74,0.97,1005.0,23.0,2.0,4,2,31.41023343,0,0,0,1,0
20,86.0,1.69,183,136,117.12,139.08,2,58,1.16,861.0,23.3,3.6,5,2,30.11099051,1,0,0,1,0
28,43.3,1.78,193,128,123.52,146.68,2,72,1.27,1479.0,26.3,3.4,3,1,13.66620376,1,0,1,0,0
18,65.9,1.78,170,135,108.8,129.2,3,69,2.0,1734.0,23.9,3.1,3,1,20.79914152,0,0,0,0,1
18,61.0,1.51,173,146,110.72,131.48,3,58,2.0,1403.0,21.7,2.1,2,2,26.75321258,1,1,0,0,0
22,71.0,1.72,192,128,122.88,145.92,2,59,1.44,1436.0,28.5,3.2,3,2,23.99945917,0,1,0,0,0
44,56.7,1.77,194,161,124.16,147.44,3,68,1.47,907.4,28.0,3.5,2,3,18.09824763,0,0,0,1,0
42,57.3,1.76,174,131,111.36,132.24,2,74,1.13,841.0,22.1,1.9,4,3,18.49819215,1,0,0,0,1
26,95.2,1.68,163,142,104.32,123.88,3,68,0.71,1196.0,24.2,3.7,4,2,33.73015873,0,0,0,1,0
38,71.7,1.71,187,149,119.68,142.12,3,74,1.39,542.0,26.5,3.1,3,1,24.52036524,0,0,0,0,1
49,68.8,1.66,190,137,121.6,144.4,2,63,2.0,1023.0,26.2,2.6,2,1,24.96733924,1,0,0,0,1
43,69.7,1.75,193,162,123.52,146.68,3,53,0.52,1262.0,26.1,1.5,3,2,22.75918367,1,1,0,0,0
34,102.9,1.64,188,124,120.32,142.88,2,74,1.24,700.0,24.2,3.3,4,1,38.2584771,1,0,0,1,0
23,90.5,1.5,182,148,116.48,138.32,3,67,1.16,1204.0,23.3,2.8,2,2,40.22222222,1,0,0,1,0
29,40.0,1.72,194,127,124.16,147.44,2,68,1.51,1005.0,27.1,2.1,2,1,13.52082207,1,0,1,0,0
31,81.9,1.63,168,126,107.52,127.68,2,56,1.17,760.0,23.1,2.1,4,2,30.82539802,0,1,0,0,0
38,99.6,1.6,173,132,110.72,131.48,3,56,1.01,1128.0,30.6,3.4,2,2,38.90625,0,0,0,1,0
18,65.7,1.72,180,169,115.2,136.8,3,56,2.0,1005.0,27.0,3.0,3,2,22.20795024,1,0,1,0,0
18,70.04,1.84,179,136,114.56,136.04,2,74,1.52,1256.0,22.5,3.4,2,2,20.68761815,0,0,0,1,0
41,85.7,1.66,170,134,108.8,129.2,3,74,1.69,475.0,11.1,1.5,4,1,31.10030483,1,0,0,0,1
29,62.0,1.74,181,158,115.84,137.56,3,53,1.15,549.0,22.5,2.2,4,2,20.47826661,0,0,0,0,1
45,70.9,2.0,198,128,126.72,150.48,2,73,1.19,1064.0,27.8,1.5,3,1,17.725,0,0,1,0,0
49,59.2,1.55,185,169,118.4,140.6,3,63,1.32,1169.0,25.1,1.7,4,1,24.64099896,1,0,0,0,1
29,83.7,1.8,190,149,121.6,144.4,3,74,1.43,1157.0,16.0,3.5,2,1,25.83333333,0,1,0,0,0
55,53.8,1.52,191,136,122.24,145.16,2,55,1.17,1102.0,20.4,3.6,3,2,23.28601108,1,0,1,0,0
18,68.1,1.66,160,120,102.4,121.6,2,65,1.43,1343.0,27.2,3.3,4,1,24.71331108,1,1,0,0,0
41,105.1,1.67,194,127,124.16,147.44,2,68,1.3,1068.0,30.6,3.5,3,3,37.68510882,1,0,0,1,0
24,45.5,2.0,169,164,108.16,128.44,3,60,1.82,1297.0,24.9,2.2,3,1,11.375,1,0,1,0,0
51,58.8,1.63,188,155,120.32,142.88,3,59,1.1,897.0,24.7,3.3,2,1,22.13105499,0,1,0,0,0
20,52.9,1.8,163,159,104.32,123.88,3,57,1.45,1117.0,27.1,3.3,3,1,16.32716049,0,0,0,1,0
43,57.1,1.96,196,149,125.44,148.96,3,51,1.88,858.0,29.9,3.2,5,2,14.8635985,1,1,0,0,0
23,68.6,1.8,196,138,125.44,148.96,2,65,1.08,578.0,16.8,2.6,2,1,21.17283951,0,0,0,1,0
39,76.2,1.77,164,169,104.96,124.64,3,74,2.0,1196.0,28.7,3.3,2,1,24.32251269,0,0,1,0,0
47,68.2,1.58,164,140,104.96,124.64,3,72,1.0,1316.0,28.1,2.6,2,3,27.31933985,0,0,1,0,0
18,40.0,1.64,160,152,102.4,121.6,3,56,1.2,1317.0,19.2,1.8,3,1,14.87209994,0,1,0,0,0
