Age,Weight (kg),Height (m),Max_BPM,Avg_BPM,64%_BPM,76%_BPM,Intensity,Resting_BPM,Session_Duration (hours),Calories_Burned,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Gender,Workout_Type
19,41.9,1.69,176,138,112.64,133.76,3,74,1.89,1010,27.9,2.6,2,2,14.67035468,Male,Yoga
58,47.6,1.84,182,155,116.48,138.32,3,66,1.59,635,11.2,2.6,4,3,14.05954631,Male,Yoga
18,129.9,1.76,168,135,107.52,127.68,3,50,1.3,1208,25.1,2,3,2,41.93569215,Female,HIIT
58,73.3,1.69,180,156,115.2,136.8,3,72,1.6,1350,25.4,3,4,1,25.66436749,Female,Yoga
47,45.4,1.81,189,128,120.96,143.64,2,55,1.01,662,28.6,3.6,4,1,13.85794084,Male,Strength
47,50.6,1.65,192,169,122.88,145.92,3,63,1.36,594,25.5,2.2,5,2,18.58585859,Male,Strength
56,54,1.92,190,129,121.6,144.4,2,73,0.61,985,21.6,2.5,3,2,14.6484375,Male,HIIT
34,73.1,1.73,166,161,106.24,126.16,3,69,1.64,765,27,3.3,4,2,24.42447125,Female,Yoga
36,47.2,1.83,179,146,114.56,136.04,3,54,1.3,775,29.9,3.4,4,1,14.09418018,Male,HIIT
21,48.7,1.778,198,162,126.72,150.48,3,56,1.06,1503,10.1,3.4,2,2,15.40513285,Female,HIIT
29,66.1,1.63,181,169,115.84,137.56,3,71,1.48,666,30.6,1.6,5,1,24.87861794,Female,HIIT
18,59,1.78,173,169,110.72,131.48,3,51,1.07,904,18.9,3.2,2,3,18.62138619,Male,Strength
33,94.2,1.86,172,148,110.08,130.72,3,61,1.34,685,28.9,1.8,3,1,27.22858134,Female,Cardio
38,40,1.86,187,126,119.68,142.12,2,71,1.6,1059,14.7,3,2,2,11.56203029,Male,Cardio
18,73.6,1.53,186,128,119.04,141.36,2,50,1.46,1222,25.2,2.3,3,1,31.4408988,Female,Cardio
50,69.1,1.88,178,131,113.92,135.28,2,55,0.99,777,19.9,3.7,3,1,19.55070167,Male,Yoga
31,60.2,1.75,166,155,106.24,126.16,3,57,0.92,819,10,3.2,5,1,19.65714286,Female,Cardio
40,73.8,1.85,185,165,118.4,140.6,3,59,1.99,1485,27.9,2,4,1,21.56318481,Male,Strength
18,72.8,1.84,174,152,111.36,132.24,3,62,1.32,730,23.5,2.1,2,3,21.50283554,Male,Cardio
33,40,1.63,165,159,105.6,125.4,3,74,2,935,28.2,1.6,2,3,15.05513945,Female,Yoga
33,99.6,1.72,164,169,104.96,124.64,3,70,1.41,962,23.6,3.7,5,2,33.66684694,Female,HIIT
48,71.5,1.71,183,151,117.12,139.08,3,62,1.05,1289.4,22,2.7,4,3,24.45196813,Male,Strength
55,64.4,1.76,163,144,104.32,123.88,3,74,1.48,717,26.7,1.7,2,3,20.79028926,Male,Cardio
50,56.4,1.67,193,128,123.52,146.68,2,59,1.9,1190,17.5,3.7,2,2,20.223027,Female,HIIT
21,45.2,1.73,198,156,126.72,150.48,3,59,1.07,1562,24.2,2.8,4,2,15.10240903,Male,Cardio
49,86,1.5,192,127,122.88,145.92,2,65,1.79,636,22.1,1.8,4,3,38.22222222,Female,HIIT
49,70,1.64,182,134,116.48,138.32,2,71,1.5,1132,29.2,2.36,4,3,26.0261749,Female,Cardio
33,60.7,2,188,169,120.32,142.88,3,74,1.42,705,23.3,3.2,4,2,15.175,Female,Cardio
42,53.6,1.86,199,167,127.36,151.24,3,62,2,1096,21.9,3.4,3,1,15.49312059,Male,Strength
35,64.3,1.79,188,148,120.32,142.88,3,62,1.63,1192,16.3,2.2,5,2,20.06803783,Female,HIIT
18,78,1.51,182,169,116.48,138.32,3,64,1.06,990,31.4,3.1,3,2,34.20902592,Male,Strength
46,50.2,1.8,193,132,123.52,146.68,2,74,1.21,893,28.4,3.4,3,3,15.49382716,Male,HIIT
29,57,1.62,188,126,120.32,142.88,2,70,2,998,17.9,3.4,4,1,21.71925011,Female,Yoga
50,87.6,1.67,172,156,110.08,130.72,3,74,0.97,1005,23,2,4,2,31.41023343,Male,Strength
20,86,1.69,183,136,117.12,139.08,2,58,1.16,861,23.3,3.6,5,2,30.11099051,Female,Strength
28,43.3,1.78,193,128,123.52,146.68,2,72,1.27,1479,26.3,3.4,3,1,13.66620376,Female,HIIT
18,65.9,1.78,170,135,108.8,129.2,3,69,2,1734,23.9,3.1,3,1,20.79914152,Male,Yoga
18,61,1.51,173,146,110.72,131.48,3,58,2,1403,21.7,2.1,2,2,26.75321258,Female,Cardio
22,71,1.72,192,128,122.88,145.92,2,59,1.44,1436,28.5,3.2,3,2,23.99945917,Male,Cardio
44,56.7,1.77,194,161,124.16,147.44,3,68,1.47,907.4,28,3.5,2,3,18.09824763,Male,Strength
42,57.3,1.76,174,131,111.36,132.24,2,74,1.13,841,22.1,1.9,4,3,18.49819215,Female,Yoga
26,95.2,1.68,163,142,104.32,123.88,3,68,0.71,1196,24.2,3.7,4,2,33.73015873,Male,Strength
38,71.7,1.71,187,149,119.68,142.12,3,74,1.39,542,26.5,3.1,3,1,24.52036524,Male,Yoga
49,68.8,1.66,190,137,121.6,144.4,2,63,2,1023,26.2,2.6,2,1,24.96733924,Female,Yoga
43,69.7,1.75,193,162,123.52,146.68,3,53,0.52,1262,26.1,1.5,3,2,22.75918367,Female,Cardio
34,102.9,1.64,188,124,120.32,142.88,2,74,1.24,700,24.2,3.3,4,1,38.2584771,Female,Strength
23,90.5,1.5,182,148,116.48,138.32,3,67,1.16,1204,23.3,2.8,2,2,40.22222222,Female,Strength
29,40,1.72,194,127,124.16,147.44,2,68,1.51,1005,27.1,2.1,2,1,13.52082207,Female,HIIT
31,81.9,1.63,168,126,107.52,127.68,2,56,1.17,760,23.1,2.1,4,2,30.82539802,Male,Cardio
38,99.6,1.6,173,132,110.72,131.48,3,56,1.01,1128,30.6,3.4,2,2,38.90625,Male,Strength
18,65.7,1.72,180,169,115.2,136.8,3,56,2,1005,27,3,3,2,22.20795024,Female,HIIT
18,70.04,1.84,179,136,114.56,136.04,2,74,1.52,1256,22.5,3.4,2,2,20.68761815,Male,Strength
41,85.7,1.66,170,134,108.8,129.2,3,74,1.69,475,11.1,1.5,4,1,31.10030483,Female,Yoga
29,62,1.74,181,158,115.84,137.56,3,53,1.15,549,22.5,2.2,4,2,20.47826661,Male,Yoga
45,70.9,2,198,128,126.72,150.48,2,73,1.19,1064,27.8,1.5,3,1,17.725,Male,HIIT
49,59.2,1.55,185,169,118.4,140.6,3,63,1.32,1169,25.1,1.7,4,1,24.64099896,Female,Yoga
29,83.7,1.8,190,149,121.6,144.4,3,74,1.43,1157,16,3.5,2,1,25.83333333,Male,Cardio
55,53.8,1.52,191,136,122.24,145.16,2,55,1.17,1102,20.4,3.6,3,2,23.28601108,Female,HIIT
18,68.1,1.66,160,120,102.4,121.6,2,65,1.43,1343,27.2,3.3,4,1,24.71331108,Female,Cardio
41,105.1,1.67,194,127,124.16,147.44,2,68,1.3,1068,30.6,3.5,3,3,37.68510882,Female,Strength
24,45.5,2,169,164,108.16,128.44,3,60,1.82,1297,24.9,2.2,3,1,11.375,Female,HIIT
51,58.8,1.63,188,155,120.32,142.88,3,59,1.1,897,24.7,3.3,2,1,22.13105499,Male,Cardio
20,52.9,1.8,163,159,104.32,123.88,3,57,1.45,1117,27.1,3.3,3,1,16.32716049,Male,Strength
43,57.1,1.96,196,149,125.44,148.96,3,51,1.88,858,29.9,3.2,5,2,14.8635985,Female,Cardio
23,68.6,1.8,196,138,125.44,148.96,2,65,1.08,578,16.8,2.6,2,1,21.17283951,Male,Strength
39,76.2,1.77,164,169,104.96,124.64,3,74,2,1196,28.7,3.3,2,1,24.32251269,Male,HIIT
47,68.2,1.58,164,140,104.96,124.64,3,72,1,1316,28.1,2.6,2,3,27.31933985,Male,HIIT
18,40,1.64,160,152,102.4,121.6,3,56,1.2,1317,19.2,1.8,3,1,14.87209994,Male,Cardio
28,82.4,1.57,171,169,109.44,129.96,3,55,1.07,1218,31,2.5,4,2,33.42934805,Male,HIIT
29,46.8,1.7,195,153,124.8,148.2,3,59,1.33,1178,24.7,3.4,3,2,16.19377163,Male,Cardio
21,62.2,1.71,190,142,121.6,144.4,2,58,2,1757,18.5,3.1,4,2,21.27150234,Male,Yoga
33,58.1,1.65,168,130,107.52,127.68,3,60,1.18,850,22.4,3.1,3,2,21.34067952,Male,Strength
34,82.7,1.79,191,124,122.24,145.16,2,63,1.15,823,31.8,1.8,3,1,25.81068007,Female,HIIT
45,55.2,1.9,175,156,112,133,3,67,1.39,854,24.5,2.5,5,1,15.29085873,Female,Strength
18,65.5,1.69,178,134,113.92,135.28,2,53,1.29,405,24.4,2.54,4,2,22.93337068,Female,Cardio
22,52.3,1.66,190,146,121.6,144.4,3,59,0.76,1186,21.4,3.3,2,2,18.97953259,Male,Yoga
37,40,1.66,176,134,112.64,133.76,3,57,2,931,27.2,2.7,3,2,14.5158949,Female,Strength
28,93.2,1.71,176,149,112.64,133.76,3,60,1.4,1348,27.2,2.1,3,2,31.87305496,Female,HIIT
18,53.9,1.73,177,157,113.28,134.52,3,73,1.24,1483,10,3.5,3,1,18.00928865,Female,Cardio
52,54.9,1.67,167,144,106.88,126.92,3,69,2,997,16.4,2.5,4,2,19.68518054,Male,Strength
18,62.7,1.87,184,141,117.76,139.84,3,59,1.59,708,10.3,1.5,2,2,17.93016672,Male,Cardio
57,98.3,1.71,162,126,103.68,123.12,3,61,0.95,366,22.7,3.3,3,2,33.61718135,Female,HIIT
40,71.4,1.92,171,167,109.44,129.96,3,57,0.62,1412,10,1.8,3,1,19.36848958,Female,Strength
33,74.6,1.58,172,165,110.08,130.72,3,68,1.4,1271,15.6,2.7,2,2,29.88303157,Male,Yoga
51,47.1,2,177,163,113.28,134.52,3,65,1.29,1140,21.9,2.8,5,1,11.775,Male,Yoga
46,49.2,1.5,184,120,117.76,139.84,2,73,2,832,25.9,3.3,3,1,21.86666667,Female,Yoga
36,80.8,1.91,184,147,117.76,139.84,3,59,0.99,780,23.6,3.3,4,2,22.14851567,Male,HIIT
51,80.8,2,167,129,106.88,126.92,3,55,1.52,1454,33.9,1.6,3,1,20.2,Male,Cardio
59,85.7,1.6,182,140,116.48,138.32,3,72,2,1243,33.4,1.5,4,3,33.4765625,Female,Yoga
18,42.3,1.64,198,169,126.72,150.48,3,65,1.55,1199,26.4,3.2,4,1,15.72724569,Male,Cardio
23,41.5,1.89,188,129,120.32,142.88,2,59,1.35,532,27.6,3.4,3,2,11.61781585,Female,HIIT
22,84.3,1.6,173,127,110.72,131.48,2,72,0.8,911,24,3.3,5,1,32.9296875,Male,HIIT
34,82.4,1.66,192,148,122.88,145.92,3,72,1.11,1090,26.3,3.4,2,2,29.9027435,Male,Strength
24,79.7,1.92,192,154,122.88,145.92,3,53,1.29,1187,25.3,3.5,5,3,21.62000868,Female,Yoga
32,40.6,1.92,166,169,106.24,126.16,3,57,1.33,1783,17.1,3.6,5,3,11.01345486,Male,Strength
46,58.6,2,194,135,124.16,147.44,2,55,2,1162,27.1,3.6,2,1,14.65,Female,HIIT
20,40,1.81,176,138,112.64,133.76,3,66,1.44,1210,23,3.6,4,2,12.20963951,Male,Cardio
36,80.8,1.71,162,163,103.68,123.12,3,74,1.86,900,19.4,2,2,2,27.63243391,Female,Yoga
54,88.5,2,173,134,110.72,131.48,3,58,1.11,1388,27.7,3.7,3,2,22.125,Male,HIIT
52,84.3,1.69,164,169,104.96,124.64,3,54,0.77,1367,32.6,2.9,3,2,29.51577326,Male,HIIT
47,70.1,1.84,188,129,120.32,142.88,2,67,1.2,1261,28.4,2.5,3,2,20.70534026,Male,Strength
35,49.3,1.71,180,152,115.2,136.8,3,73,1.04,956,32.9,1.7,4,3,16.85988851,Male,Cardio
40,79.5,1.92,184,156,117.76,139.84,3,52,1.29,1178,14.7,1.5,4,1,21.56575521,Male,Strength
